																					12008_submitter_file3__Davidweliantufophoto28-12-2008.jpg	church, church building	a large building with a clock on it
																					12009_submitter_file1__isaakufo1.jpg	envelope	a pair of scissors sitting on top of a table .
																					12009_submitter_file2__isaakufo2.jpg	envelope	a pair of scissors sitting on top of a table .
																					12014_submitter_file1__scan0001.jpg	envelope	a black and white photo of a person holding a kite
																					12015_submitter_file1__blowfish.JPG	nematode, nematode worm, roundworm	a black and white photo of a red and white clock
																					12018_submitter_file1__UFO.jpg	nematode, nematode worm, roundworm	a group of people standing on top of a traffic light .
																					12024_submitter_file1__Infront.jpg	wing	a plane flying in the sky with a sky background
																					12024_submitter_file2__ufo4.jpg	velvet	an airplane flying in the sky over a mountain .
																					12024_submitter_file3__IMG_383611.jpg	velvet	a plane flying in the sky with a sky background
																					12026_submitter_file1__DSC03996.JPG	geyser	a man flying a kite in a cloudy sky .
																					12026_submitter_file2__unknown.jpg	envelope	a pair of black and white scissors on a white surface .
																					12028_submitter_file1__RainbowstrangeobjectJuly2008003.jpg	fireboat	a large jetliner flying over a lush green field .
																					12028_submitter_file2__RainbowstrangeobjectJuly2008004.jpg	spotlight, spot	an airplane flying over a snowy mountain with a sky background
																					12028_submitter_file3__RainbowstrangeobjectJuly2008002.jpg	bubble	a plane is flying over a field with trees in the background .
																					12032_submitter_file1__Mars_unknown_object_longview_12-08-2004.png	switch, electric switch, electrical switch	a person is flying a kite on the beach .
																					12032_submitter_file2__Mars_unknown_object_medium-closeup_12-08-2004.png	maze, labyrinth	a person on a snow board in the snow .
																					12032_submitter_file3__Mars_unknown_object_closeup_12-08-2004.png	seashore, coast, seacoast, sea-coast	a man is standing on a beach with a surfboard .
																					12051_submitter_file1__IMG_0003.JPG	car mirror	a view of a city street from the side of a road .
																					12062_submitter_file1__paris110808.jpg	pier	a train traveling over a bridge over a river .
																					12063_submitter_file1__Webnew121.jpg	monastery	a group of people flying kites in a park .
																					12063_submitter_file2__Webnew124.jpg	crane	an airplane is flying over a field of grass .
																					12068_submitter_file1__005.JPG	plastic bag	a red frisbee sitting on top of a lush green field .
																					12068_submitter_file2__007.JPG	cliff, drop, drop-off	a large piece of pizza sitting on top of a table .
																					12070_submitter_file1__005.JPG	plastic bag	a red frisbee sitting on top of a lush green field .
																					12070_submitter_file2__007.JPG	cliff, drop, drop-off	a large piece of pizza sitting on top of a table .
																					12076_submitter_file1__dallas-familyre-unioncrisps031.JPG	spotlight, spot	a street light on a pole on a street
																					12077_submitter_file1__dallas-familyre-unioncrisps032_edited.JPG	spotlight, spot	a picture of a clock on the wall .
																					12081_submitter_file2__CIMG5517.JPG	flagpole, flagstaff	a traffic light sitting on the side of a road .
																					12081_submitter_file3__CIMG5520.JPG	matchstick	a street light with a red light on it
																					12094_submitter_file1__Houmahelos003.jpg	wreck	a person on a bike in the water .
																					12095_submitter_file1__fridaymouring008.jpg	sandbar, sand bar	a kite flying in the sky over a field .
																					12095_submitter_file2__fridaymouring009.jpg	parachute, chute	a plane flying in the sky with a sky background
																					12095_submitter_file3__fridaymouring010.jpg	parachute, chute	a plane is flying in the sky over a mountain .
																					12097_submitter_file1__DSC_0051.JPG	airship, dirigible	a person flying through the air while riding a snowboard .
																					12100_submitter_file1__UFO1.jpg	nematode, nematode worm, roundworm	a red and white clock tower with a sky background
																					12100_submitter_file2__UFO2.jpg	nematode, nematode worm, roundworm	a group of people flying kites in the sky .
																					12105_submitter_file1__Cimg2300_Crop.jpg	nematode, nematode worm, roundworm	a man in a black jacket is holding a black umbrella
																					12105_submitter_file2__Cimg2304_Crop.jpg	nematode, nematode worm, roundworm	a person standing in front of a lit up clock .
																					12105_submitter_file3__Cimg2305_Crop.jpg	nematode, nematode worm, roundworm	a traffic light with a red light in front of it .
																					12105_submitter_file4__Form8Humphries.jpg	binder, ring-binder	a picture of a book and a keyboard .
																					12108_submitter_file1__sedona_pix1.JPG	cliff, drop, drop-off	a large mountain range with mountains in the background .
																					12108_submitter_file2__sedona_pix2.JPG	cliff, drop, drop-off	a clock on the side of a stone building .
																					12108_submitter_file3__sedona_pix3.JPG	cliff, drop, drop-off	a large mountain range with mountains in the background .
2008-08-10 19:54:16		37386, Valley Road, Oconomowoc, Waukesha County, Wisconsin, 53066, United States of America				43.07783333333334	 -88.484														12112_submitter_file1__IMG_0961.JPG	parachute, chute	a person flying a kite in a field .
2008-08-10 19:53:03		37386, Valley Road, Oconomowoc, Waukesha County, Wisconsin, 53066, United States of America				43.07783333333334	 -88.484														12112_submitter_file2__IMG_0958.JPG	street sign	a street sign on a pole with a sky background
2008-08-10 19:51:11		Atkins Knoll Road, Summit, Waukesha County, Wisconsin, 53066, United States of America				43.077333333333335	 -88.49166666666666														12112_submitter_file3__IMG_0946.JPG	parachute, chute	a group of people flying kites in a field .
																					12177_submitter_file2__memory047.jpg	oscilloscope, scope, cathode-ray oscilloscope, CRO	a close up of a nintendo wii remote
																					12180_submitter_file1__1stPicture.JPG	bell cote, bell cot	a clock tower in the middle of a city .
																					12180_submitter_file2__2ndPicture.JPG	stupa, tope	a view of a city skyline from a plane .
																					12184_submitter_file1__UC1.jpg	volcano	a black and white photo of a fire hydrant .
																					12184_submitter_file2__UC1.jpg	volcano	a black and white photo of a fire hydrant .
																					12188_submitter_file1__metaphysics017.jpg	airship, dirigible	a kite flying in the sky over a tree .
																					12191_submitter_file1__rod.JPG	palace	a crowd of people standing in front of a tall building .
																					12191_submitter_file2__DSC01211.JPG	dome	a tall clock tower with a sky background
																					12194_submitter_file1__1st.JPG	water tower	a street sign on a street with a traffic light .
																					12194_submitter_file2__2nd.JPG	traffic light, traffic signal, stoplight	a group of people flying kites in a park .
																					12196_submitter_file1__080823023y.jpg	nematode, nematode worm, roundworm	a close up of a person holding a pair of scissors
																					12196_submitter_file2__080824001y.jpg	nematode, nematode worm, roundworm	a person holding a black and white umbrella .
																					12200_submitter_file1__ufo015.JPG	jellyfish	a kite flying in the sky with a sky background
																					12200_submitter_file2__ufo017.JPG	jellyfish	a kite flying in the sky with a sky background
